"local";"rh";"bio1";"bio10";"bio11";"bio12";"bio13";"bio14";"bio15";"bio16";"bio17";"bio18";"bio19";"bio2";"bio3";"bio4";"bio5";"bio6";"bio7";"bio8";"bio9";"clay_0_30cm";"npp";"ocd_clay_0_30cm";"ocs_clay_0_30cm";"ocs_sand_0_30cm";"sand_0_30cm";"soc_clay_0_30cm";"soc_sand_0_30cm"
116;236;8,85000038146973;20,9500007629395;-3,04999995231628;1020,5;98,1999969482422;65,5;11,5;280,899993896484;211;268,899993896484;226,699996948242;6,40000009536743;19,3999996185303;942,700012207031;25,5499992370605;-7,65000009536743;33,2000007629395;20,0499992370605;-2,75;72,6666641235352;1304,69995117188;3,84862375259399;0,880733966827393;0,0804694071412086;795,333312988281;6,73853206634521;0,615674793720245
310;320;1,95000004768372;13,8500003814697;-9,14999961853027;835,900024414062;93,6999969482422;40,9000015258789;22;256,700012207031;151,600006103516;247,800003051758;191,800003051758;5;16,6000003814697;892,799987792969;18,0499992370605;-12,1499996185303;30,2000007629395;12,6499996185303;0,349999994039536;235,33332824707;758,799987792969;2,07365441322327;0,369688391685486;0,162515565752983;535,333312988281;8,45467376708984;3,71668744087219
269;242;10,0500001907349;18,3500003814697;1,95000004768372;1005,5;109,699996948242;64;14;297,100006103516;224,300003051758;224,800003051758;274,799987792969;7,5;30;635,299987792969;23,5499992370605;-1,35000002384186;24,8999996185303;6,05000019073486;5,84999990463257;249,66667175293;1410,80004882812;1,3738317489624;0,228304401040077;0,260273963212967;219;1,39252328872681;1,58751893043518
268;164;9,85000038146973;18,0499992370605;1,85000002384186;1020;111,099998474121;65;14;300,899993896484;227,600006103516;228,100006103516;278,700012207031;7,5;30,2000007629395;629,700012207031;23,25;-1,45000004768372;24,7000007629395;5,84999990463257;5,65000009536743;278,333343505859;1393;1,27425146102905;0,22275447845459;0,246357604861259;251,66667175293;1,67305374145508;1,85033106803894
120;25;14,8500003814697;24,5499992370605;4,55000019073486;1396,5;143,800003051758;74,9000015258789;17,7999992370605;423,600006103516;262,899993896484;336,799987792969;423,600006103516;9,39999961853027;31,1000003814697;771,599975585938;29,9500007629395;-0,349999994039536;30,2999992370605;4,55000019073486;20,4500007629395;241,33332824707;1772,69995117188;1,07182323932648;0,203038677573204;0,169942185282707;288,333343505859;1,0317679643631;0,86358380317688
181;394,2;16,8500003814697;26,1499996185303;6,65000009536743;1631,69995117188;274,100006103516;43,4000015258789;54,0999984741211;729,400024414062;182,600006103516;595,900024414062;182,600006103516;7;24,7999992370605;761,900024414062;29,8500003814697;1,45000004768372;28,3999996185303;24,3500003814697;6,65000009536743;314,333343505859;1944,19995117188;1,03499472141266;0,174973487854004;0,25;220;0,995758175849915;1,422727227211
316;260;5,75;16,25;-4,44999980926514;713,299987792969;91,5;33;32;261,200012207031;108,300003051758;261,200012207031;136,199996948242;6,59999990463257;22;810;21,5499992370605;-8,35000038146973;29,8999996185303;16,25;-0,150000005960464;157,33332824707;1042;2,25423741340637;0,336864411830902;0,0985130146145821;538;4,7966103553772;1,40272617340088
185;393;17,6499996185303;27,75;6,84999990463257;1536,40002441406;226;44,7999992370605;44,0999984741211;611,299987792969;199,399993896484;555,200012207031;199,399993896484;7,69999980926514;25,1000003814697;810,200012207031;31,9500007629395;1,14999997615814;30,7999992370605;25,8500003814697;6,84999990463257;302,333343505859;1877,80004882812;0,986769556999207;0,165380373597145;0,172413796186447;290;0,603087067604065;0,628735601902008
79;313;6,05000019073486;10,1499996185303;2,04999995231628;4730,7001953125;660,299987792969;212;34,5;1777;752,5;767,200012207031;1650,30004882812;5,80000019073486;38,4000015258789;317,600006103516;14,25;-0,949999988079071;15,1999998092651;2,95000004768372;10,0500001907349;86,6666641235352;1066,40002441406;8,41923141479492;1,5115385055542;0,212088495492935;617,666687011719;17,3384609222412;2,43281149864197
179;435,6;3,45000004768372;20,25;-15,8500003814697;736,799987792969;204,5;6,40000009536743;103,699996948242;485,600006103516;24,2000007629395;485,600006103516;24,2000007629395;10,3999996185303;20,5;1399,30004882812;25,4500007629395;-25,0499992370605;50,5;20,25;-15,8500003814697;277,666656494141;864,400024414062;1,33493399620056;0,266506612300873;0,315789490938187;234,33332824707;2,28571438789368;2,70839285850525
133;278,32;16,8500003814697;25,0499992370605;7,75;1802;442;19,2999992370605;90,0999984741211;1047,80004882812;71,5999984741211;1047,80004882812;71,5999984741211;6,30000019073486;24,1000003814697;667,299987792969;28,5499992370605;2,54999995231628;26;25,0499992370605;7,75;318;1998;1,03773581981659;0,17924527823925;0,257918566465378;221;0,881551384925842;1,26847672462463
179;436,8;3,45000004768372;20,25;-15,8500003814697;736,799987792969;204,5;6,40000009536743;103,699996948242;485,600006103516;24,2000007629395;485,600006103516;24,2000007629395;10,3999996185303;20,5;1399,30004882812;25,4500007629395;-25,0499992370605;50,5;20,25;-15,8500003814697;277,666656494141;864,400024414062;1,33493399620056;0,266506612300873;0,315789490938187;234,33332824707;2,28571438789368;2,70839285850525
179;447,6;3,45000004768372;20,25;-15,8500003814697;736,799987792969;204,5;6,40000009536743;103,699996948242;485,600006103516;24,2000007629395;485,600006103516;24,2000007629395;10,3999996185303;20,5;1399,30004882812;25,4500007629395;-25,0499992370605;50,5;20,25;-15,8500003814697;277,666656494141;864,400024414062;1,33493399620056;0,266506612300873;0,315789490938187;234,33332824707;2,28571438789368;2,70839285850525
185;163;17,6499996185303;27,75;6,84999990463257;1536,40002441406;226;44,7999992370605;44,0999984741211;611,299987792969;199,399993896484;555,200012207031;199,399993896484;7,69999980926514;25,1000003814697;810,200012207031;31,9500007629395;1,14999997615814;30,7999992370605;25,8500003814697;6,84999990463257;302,333343505859;1877,80004882812;0,986769556999207;0,165380373597145;0,172413796186447;290;0,603087067604065;0,628735601902008
179;447,6;3,45000004768372;20,25;-15,8500003814697;736,799987792969;204,5;6,40000009536743;103,699996948242;485,600006103516;24,2000007629395;485,600006103516;24,2000007629395;10,3999996185303;20,5;1399,30004882812;25,4500007629395;-25,0499992370605;50,5;20,25;-15,8500003814697;277,666656494141;864,400024414062;1,33493399620056;0,266506612300873;0,315789490938187;234,33332824707;2,28571438789368;2,70839285850525
284;270;7,25;14,6499996185303;0,150000005960464;1200,90002441406;118,5;70,3000030517578;12,6999998092651;342,799987792969;259,600006103516;313,600006103516;319,700012207031;6,90000009536743;30,5;566,5;19,6499996185303;-2,95000004768372;22,6000003814697;1,35000002384186;3,04999995231628;298;1166,5;1,4765100479126;0,278523504734039;0,405537456274033;204,66667175293;3,06040263175964;4,45602607727051
114;288;9,05000019073486;21,25;-2,84999990463257;1157,40002441406;112,699996948242;73,5999984741211;11,8000001907349;320,899993896484;239,5;301,100006103516;258,799987792969;5,69999980926514;17,5;952,700012207031;25,5499992370605;-7,25;32,7999992370605;11,1499996185303;-2,75;177,66667175293;1322,30004882812;1,70731711387634;0,332082539796829;0,102906979620457;573,333312988281;2,22514081001282;0,689534902572632
80;290;16,6499996185303;21,3500003814697;11,75;178,800003051758;59,5;0,699999988079071;125,300003051758;126;2,40000009536743;2,40000009536743;126;12,5;55;374,399993896484;29,3500003814697;6,65000009536743;22,7000007629395;12,3500003814697;21,3500003814697;NA;324,399993896484;NA;NA;NA;NA;NA;NA
43;333;8,44999980926514;17,6499996185303;0,150000005960464;997,900024414062;177,600006103516;16,7999992370605;62;480,5;68,1999969482422;82,6999969482422;426,799987792969;12,3999996185303;38,0999984741211;688,099975585938;28,3500003814697;-4,25;32,5999984741211;0,75;17,4500007629395;134,66667175293;1269,69995117188;1,85891079902649;0,326732665300369;0,101851850748062;432;2,55198001861572;0,795524656772614
250;370;9,85000038146973;20,5499992370605;-1,14999997615814;1176,80004882812;184,399993896484;29,2999992370605;54,9000015258789;519,299987792969;107,5;519,299987792969;107,5;8,89999961853027;26,2999992370605;854,400024414062;25,6499996185303;-8,25;33,9000015258789;20,5499992370605;-1,14999997615814;253,33332824707;1393;1,54868423938751;0,315789490938187;0,227488160133362;351,666656494141;2,14736843109131;1,546919465065
17;394;-2,04999995231628;15,3500003814697;-20,75;644,5;110,400001525879;23,5;53,5;286;73,9000015258789;283,200012207031;73,9000015258789;8,30000019073486;17,6000003814697;1394,40002441406;22,0499992370605;-25,4500007629395;47,5;13,6499996185303;-20,75;537,666687011719;521,400024414062;0,728456258773804;0,106013633310795;0,375824153423309;151,66667175293;0,673899531364441;2,38901090621948
181;390,55;16,8500003814697;26,1499996185303;6,65000009536743;1631,69995117188;274,100006103516;43,4000015258789;54,0999984741211;729,400024414062;182,600006103516;595,900024414062;182,600006103516;7;24,7999992370605;761,900024414062;29,8500003814697;1,45000004768372;28,3999996185303;24,3500003814697;6,65000009536743;314,333343505859;1944,19995117188;1,03499472141266;0,174973487854004;0,25;220;0,995758175849915;1,422727227211
3;496;4,84999990463257;17,8500003814697;-9,05000019073486;862,599975585938;106,900001525879;28,1000003814697;38,7999992370605;303,799987792969;107,099998474121;301,799987792969;107,099998474121;7,59999990463257;20;1042,30004882812;23,6499996185303;-14,25;37,9000015258789;15,75;-9,05000019073486;84;970,400024414062;3,37301588058472;0,559523820877075;0,0924590155482292;508,333343505859;4,28968286514282;0,708852469921112
115;280;9,05000019073486;21,25;-2,84999990463257;1157,5;112,599998474121;73,5999984741211;11,8000001907349;320,899993896484;239,600006103516;301,200012207031;258,799987792969;5,69999980926514;17,5;953,799987792969;25,5499992370605;-7,25;32,7999992370605;11,1499996185303;-2,75;151;1322,30004882812;1,96688747406006;0,456953644752502;0,112438887357712;613,666687011719;3,40397357940674;0,837588250637054
185;363;17,6499996185303;27,75;6,84999990463257;1536,40002441406;226;44,7999992370605;44,0999984741211;611,299987792969;199,399993896484;555,200012207031;199,399993896484;7,69999980926514;25,1000003814697;810,200012207031;31,9500007629395;1,14999997615814;30,7999992370605;25,8500003814697;6,84999990463257;302,333343505859;1877,80004882812;0,986769556999207;0,165380373597145;0,172413796186447;290;0,603087067604065;0,628735601902008
35;348;8,75;18,6499996185303;-0,649999976158142;686,900024414062;89,9000015258789;11,5;39,0999984741211;226,300003051758;72,6999969482422;173,199996948242;211,199996948242;12,3000001907349;38,2000007629395;754,599975585938;26,4500007629395;-5,65000009536743;32,0999984741211;17,8500003814697;12,4499998092651;281,666656494141;1067,09997558594;0,933727860450745;0,170414209365845;0,18823529779911;255;0,990532577037811;1,09411764144897
133;274,53;16,8500003814697;25,0499992370605;7,75;1802;442;19,2999992370605;90,0999984741211;1047,80004882812;71,5999984741211;1047,80004882812;71,5999984741211;6,30000019073486;24,1000003814697;667,299987792969;28,5499992370605;2,54999995231628;26;25,0499992370605;7,75;318;1998;1,03773581981659;0,17924527823925;0,257918566465378;221;0,881551384925842;1,26847672462463
212;381,78;16,3500003814697;25,8500003814697;6,05000019073486;2353,39990234375;436,700012207031;61,7999992370605;57,2000007629395;1061,30004882812;249,600006103516;858,599975585938;328,399993896484;7,90000009536743;26,5;774,099975585938;30,4500007629395;0,449999988079071;30;20,1499996185303;12,25;286,666656494141;1957,90002441406;1,17093026638031;0,195348843932152;0,152450084686279;367,333343505859;1,03139531612396;0,804900109767914
146;450,5;0,550000011920929;15,8500003814697;-16,4500007629395;572,200012207031;155,899993896484;4;101,599998474121;366,700012207031;14,8000001907349;366,700012207031;14,8000001907349;10,3999996185303;22,8999996185303;1261,09997558594;21,25;-24,0499992370605;45,2999992370605;15,8500003814697;-16,4500007629395;153;668,299987792969;2,05446624755859;0,431372553110123;0,099949523806572;660,333312988281;2,44008731842041;0,565371036529541
284;280;7,25;14,6499996185303;0,150000005960464;1200,90002441406;118,5;70,3000030517578;12,6999998092651;342,799987792969;259,600006103516;313,600006103516;319,700012207031;6,90000009536743;30,5;566,5;19,6499996185303;-2,95000004768372;22,6000003814697;1,35000002384186;3,04999995231628;298;1166,5;1,4765100479126;0,278523504734039;0,405537456274033;204,66667175293;3,06040263175964;4,45602607727051
97;350;0,949999988079071;14,4499998092651;-13,25;1811,80004882812;189,5;121,099998474121;12,8999996185303;512,400024414062;380,100006103516;501,5;421,5;8,60000038146973;21,5;1072,19995117188;20,0499992370605;-19,6499996185303;39,7000007629395;13,1499996185303;-6,75;76,6666641235352;693,400024414062;6,39130449295044;1,03043484687805;0,122480623424053;645;9,1347827911377;1,08578813076019
299;431;8,85000038146973;17,1499996185303;0,649999976158142;627,099975585938;66,5999984741211;34,9000015258789;15,5;184,800003051758;129;184,800003051758;151,100006103516;6,59999990463257;27,1000003814697;647,299987792969;22,25;-2,04999995231628;24,2999992370605;17,1499996185303;4,34999990463257;120,333335876465;991,700012207031;2,6121883392334;0,465373963117599;0,0771349892020226;726;3,6094183921814;0,598255276679993
14;385;-2,04999995231628;15,3500003814697;-20,6499996185303;623,400024414062;106,699996948242;22,7000007629395;53,4000015258789;276,299987792969;71,5;274;71,5;8,5;17,8999996185303;1386,40002441406;21,9500007629395;-25,3500003814697;47,2999992370605;13,5500001907349;-20,6499996185303;549;521,400024414062;0,680631458759308;0,107468120753765;0,393333345651627;150;0,709168195724487;2,59555554389954
181;416,1;16,8500003814697;26,1499996185303;6,65000009536743;1631,69995117188;274,100006103516;43,4000015258789;54,0999984741211;729,400024414062;182,600006103516;595,900024414062;182,600006103516;7;24,7999992370605;761,900024414062;29,8500003814697;1,45000004768372;28,3999996185303;24,3500003814697;6,65000009536743;314,333343505859;1944,19995117188;1,03499472141266;0,174973487854004;0,25;220;0,995758175849915;1,422727227211
331;264;8,94999980926514;13,9499998092651;4,55000019073486;1070,30004882812;115,900001525879;71,1999969482422;15,3999996185303;322,399993896484;225,699996948242;246;286;6;36,7000007629395;371,799987792969;17,8500003814697;1,54999995231628;16,2999992370605;6,84999990463257;10,0500001907349;210;1313,5;2,11428570747375;0,452380955219269;0,23534269630909;403,666656494141;5,3206353187561;2,76796054840088
185;397;17,6499996185303;27,75;6,84999990463257;1536,40002441406;226;44,7999992370605;44,0999984741211;611,299987792969;199,399993896484;555,200012207031;199,399993896484;7,69999980926514;25,1000003814697;810,200012207031;31,9500007629395;1,14999997615814;30,7999992370605;25,8500003814697;6,84999990463257;302,333343505859;1877,80004882812;0,986769556999207;0,165380373597145;0,172413796186447;290;0,603087067604065;0,628735601902008
310;341;1,95000004768372;13,8500003814697;-9,14999961853027;835,900024414062;93,6999969482422;40,9000015258789;22;256,700012207031;151,600006103516;247,800003051758;191,800003051758;5;16,6000003814697;892,799987792969;18,0499992370605;-12,1499996185303;30,2000007629395;12,6499996185303;0,349999994039536;235,33332824707;758,799987792969;2,07365441322327;0,369688391685486;0,162515565752983;535,333312988281;8,45467376708984;3,71668744087219
250;380;9,85000038146973;20,5499992370605;-1,14999997615814;1176,80004882812;184,399993896484;29,2999992370605;54,9000015258789;519,299987792969;107,5;519,299987792969;107,5;8,89999961853027;26,2999992370605;854,400024414062;25,6499996185303;-8,25;33,9000015258789;20,5499992370605;-1,14999997615814;253,33332824707;1393;1,54868423938751;0,315789490938187;0,227488160133362;351,666656494141;2,14736843109131;1,546919465065
179;456;3,45000004768372;20,25;-15,8500003814697;736,799987792969;204,5;6,40000009536743;103,699996948242;485,600006103516;24,2000007629395;485,600006103516;24,2000007629395;10,3999996185303;20,5;1399,30004882812;25,4500007629395;-25,0499992370605;50,5;20,25;-15,8500003814697;277,666656494141;864,400024414062;1,33493399620056;0,266506612300873;0,315789490938187;234,33332824707;2,28571438789368;2,70839285850525
179;465,6;3,45000004768372;20,25;-15,8500003814697;736,799987792969;204,5;6,40000009536743;103,699996948242;485,600006103516;24,2000007629395;485,600006103516;24,2000007629395;10,3999996185303;20,5;1399,30004882812;25,4500007629395;-25,0499992370605;50,5;20,25;-15,8500003814697;277,666656494141;864,400024414062;1,33493399620056;0,266506612300873;0,315789490938187;234,33332824707;2,28571438789368;2,70839285850525
331;307;8,94999980926514;13,9499998092651;4,55000019073486;1070,30004882812;115,900001525879;71,1999969482422;15,3999996185303;322,399993896484;225,699996948242;246;286;6;36,7000007629395;371,799987792969;17,8500003814697;1,54999995231628;16,2999992370605;6,84999990463257;10,0500001907349;210;1313,5;2,11428570747375;0,452380955219269;0,23534269630909;403,666656494141;5,3206353187561;2,76796054840088
29;372;0,550000011920929;14,9499998092651;-15,4499998092651;492,899993896484;78,1999969482422;15,3999996185303;51;216;57,7000007629395;216;59;8,69999980926514;20,7999992370605;1176,69995117188;21,5499992370605;-20,0499992370605;41,5999984741211;14,9499998092651;-12,75;112;668,299987792969;2,32738089561462;0,383928567171097;0,0656822770833969;654,666687011719;2,125;0,363543778657913
29;440;0,550000011920929;14,9499998092651;-15,4499998092651;492,899993896484;78,1999969482422;15,3999996185303;51;216;57,7000007629395;216;59;8,69999980926514;20,7999992370605;1176,69995117188;21,5499992370605;-20,0499992370605;41,5999984741211;14,9499998092651;-12,75;112;668,299987792969;2,32738089561462;0,383928567171097;0,0656822770833969;654,666687011719;2,125;0,363543778657913
167;275,94;14,1499996185303;22,25;5,05000019073486;1396,09997558594;244,600006103516;27,2000007629395;67;687,599975585938;89,5;651,099975585938;89,5;7,09999990463257;27,6000003814697;665,200012207031;25,6499996185303;-0,25;25,8999996185303;20,8500003814697;5,05000019073486;314,333343505859;1772,30004882812;0,995758175849915;0,168610811233521;0,219310343265533;241,66667175293;0,893955409526825;1,16275858879089
338;352;26,25;31,3500003814697;21,3500003814697;1541,30004882812;407,399993896484;8,89999961853027;111,699996948242;1062,19995117188;41,5;293,100006103516;47,7000007629395;9,69999980926514;40;373,899993896484;38,8499984741211;14,6499996185303;24,2000007629395;26,4500007629395;21,8500003814697;309,666656494141;1881,30004882812;0,735199153423309;0,145317554473877;0,104813665151596;429,333343505859;0,47578039765358;0,343167692422867
284;240;7,25;14,6499996185303;0,150000005960464;1200,90002441406;118,5;70,3000030517578;12,6999998092651;342,799987792969;259,600006103516;313,600006103516;319,700012207031;6,90000009536743;30,5;566,5;19,6499996185303;-2,95000004768372;22,6000003814697;1,35000002384186;3,04999995231628;298;1166,5;1,4765100479126;0,278523504734039;0,405537456274033;204,66667175293;3,06040263175964;4,45602607727051
25;300;0,949999988079071;16,0499992370605;-15,6499996185303;480,200012207031;82,1999969482422;15;54,7999992370605;218,399993896484;55;218,399993896484;56,2000007629395;9,69999980926514;22,2000007629395;1232,40002441406;23,1499996185303;-20,5499992370605;43,7000007629395;16,0499992370605;-12,9499998092651;110;693,400024414062;2,83939409255981;0,463636368513107;0,0671052634716034;760;3,13636374473572;0,453947365283966
14;354;-2,04999995231628;15,3500003814697;-20,6499996185303;623,400024414062;106,699996948242;22,7000007629395;53,4000015258789;276,299987792969;71,5;274;71,5;8,5;17,8999996185303;1386,40002441406;21,9500007629395;-25,3500003814697;47,2999992370605;13,5500001907349;-20,6499996185303;549;521,400024414062;0,680631458759308;0,107468120753765;0,393333345651627;150;0,709168195724487;2,59555554389954
137;428;-1,25;17,25;-21,25;618,900024414062;171,5;4,19999980926514;106,5;417,899993896484;18,6000003814697;417,899993896484;18,6000003814697;10,6000003814697;20,8999996185303;1506,09997558594;23,3500003814697;-27,4500007629395;50,7999992370605;17,25;-21,25;208,33332824707;563,700012207031;1,707200050354;0,278400003910065;0,124196998775005;467;2,96799993515015;1,32405424118042
270;230;9,94999980926514;18,25;1,85000002384186;1038,40002441406;113,199996948242;65,9000015258789;14;306,399993896484;232,199996948242;232,199996948242;284,299987792969;7,5;30,2000007629395;632,799987792969;23,3500003814697;-1,45000004768372;24,7999992370605;5,84999990463257;18,25;286,333343505859;1401,90002441406;1,16530847549438;0,188591375946999;0,226573437452316;238,33332824707;1,03376019001007;1,24195802211761
88;345;-5,44999980926514;9,14999961853027;-18,25;304,799987792969;56,7999992370605;8,30000019073486;57;143,399993896484;31,2999992370605;129,199996948242;31,2999992370605;7,40000009536743;19,1000003814697;1082,19995117188;14,75;-24,0499992370605;38,7999992370605;6,94999980926514;-18,25;208,66667175293;369,299987792969;2,05750799179077;0,373801916837692;0,221590906381607;352;3,46645355224609;2,05492424964905
131;204,35;8,55000019073486;22,0499992370605;-6,55000019073486;515,099975585938;127,5;3,5;99,4000015258789;318,5;11,8000001907349;318,5;11,8000001907349;11,6999998092651;27,2000007629395;1112,90002441406;28,25;-14,75;43;22,0499992370605;-6,55000019073486;118,666664123535;842,5;1,39325845241547;0,210674166679382;0,0424208156764507;589,333312988281;0,764044940471649;0,15384615957737
181;427,05;16,8500003814697;26,1499996185303;6,65000009536743;1631,69995117188;274,100006103516;43,4000015258789;54,0999984741211;729,400024414062;182,600006103516;595,900024414062;182,600006103516;7;24,7999992370605;761,900024414062;29,8500003814697;1,45000004768372;28,3999996185303;24,3500003814697;6,65000009536743;314,333343505859;1944,19995117188;1,03499472141266;0,174973487854004;0,25;220;0,995758175849915;1,422727227211
308;475;4,65000009536743;15,3500003814697;-5,44999980926514;722,799987792969;88,5;31,7000007629395;29,5;243,800003051758;112,599998474121;243,800003051758;156,800003051758;6,59999990463257;21,5;810,5;20,9500007629395;-9,64999961853027;30,6000003814697;15,3500003814697;-1,75;188,33332824707;954,900024414062;2,58761072158813;0,546902656555176;0,250811696052551;410,666656494141;6,26548671722412;2,8733766078949
316;270;5,75;16,25;-4,44999980926514;713,299987792969;91,5;33;32;261,200012207031;108,300003051758;261,200012207031;136,199996948242;6,59999990463257;22;810;21,5499992370605;-8,35000038146973;29,8999996185303;16,25;-0,150000005960464;157,33332824707;1042;2,25423741340637;0,336864411830902;0,0985130146145821;538;4,7966103553772;1,40272617340088
324;281;5,44999980926514;17,6499996185303;-6,94999980926514;645,700012207031;79,8000030517578;30,7999992370605;28,8999996185303;228,100006103516;107,599998474121;228,100006103516;127,599998474121;7;20,7000007629395;964,700012207031;22,9500007629395;-10,8500003814697;33,7999992370605;17,6499996185303;-1,04999995231628;208;1015,5;1,71314108371735;0,293269217014313;0,184661954641342;330,333343505859;2,3189103603363;1,46014130115509
264;460;10,4499998092651;17,4500007629395;3,65000009536743;877,900024414062;84,3000030517578;50,4000015258789;14;249,600006103516;177,399993896484;233,399993896484;217,399993896484;6,80000019073486;31,8999996185303;536,599975585938;22,1499996185303;0,75;21,3999996185303;7,34999990463257;6,55000019073486;NA;1289,59997558594;NA;NA;NA;NA;NA;NA
248;366;15,25;25,75;4,94999980926514;1417,09997558594;202,699996948242;49,7000007629395;41,4000015258789;543,700012207031;172,600006103516;464,200012207031;172,600006103516;8,80000019073486;27,2999992370605;812,299987792969;30,9500007629395;-1,25;32,2000007629395;22,25;4,94999980926514;272,333343505859;1788,69995117188;1,39290082454681;0,212974295020103;0,159633025527;363,333343505859;1,30722153186798;0,979816496372223
213;361;11,25;23,1499996185303;-1,85000002384186;1421,19995117188;396,299987792969;22;99;890,200012207031;71,3000030517578;856,700012207031;71,3000030517578;9,69999980926514;25,2000007629395;969,299987792969;27,75;-10,75;38,5;22,5499992370605;-1,85000002384186;315,666656494141;1517,80004882812;0,909186959266663;0,161562830209732;0,168687969446182;302,333343505859;1,38965153694153;1,45093703269958
131;204,35;8,55000019073486;22,0499992370605;-6,55000019073486;515,099975585938;127,5;3,5;99,4000015258789;318,5;11,8000001907349;318,5;11,8000001907349;11,6999998092651;27,2000007629395;1112,90002441406;28,25;-14,75;43;22,0499992370605;-6,55000019073486;118,666664123535;842,5;1,39325845241547;0,210674166679382;0,0424208156764507;589,333312988281;0,764044940471649;0,15384615957737
117;296;9,14999961853027;21,5499992370605;-2,84999990463257;1152,30004882812;110,099998474121;74,0999984741211;11,5;319,399993896484;237,899993896484;301,899993896484;237,899993896484;5,40000009536743;16,5;966,099975585938;25,6499996185303;-7,15000009536743;32,7999992370605;11,4499998092651;-2,84999990463257;209;1331,09997558594;1,28708136081696;0,272727280855179;0,104715250432491;544,333312988281;1,69537484645844;0,650949239730835
205;402,96;10,0500001907349;22,3500003814697;-3,54999995231628;1331,5;394,200012207031;17,5;107,900001525879;872,299987792969;56,7999992370605;845,099975585938;56,7999992370605;9,69999980926514;24,3999996185303;1001,20001220703;26,8500003814697;-12,9499998092651;39,7999992370605;21,75;-3,54999995231628;272,333343505859;1410,80004882812;1,11015915870667;0,198286399245262;0,143236070871353;377;1,57894730567932;1,14058351516724
29;449;0,550000011920929;14,9499998092651;-15,4499998092651;492,899993896484;78,1999969482422;15,3999996185303;51;216;57,7000007629395;216;59;8,69999980926514;20,7999992370605;1176,69995117188;21,5499992370605;-20,0499992370605;41,5999984741211;14,9499998092651;-12,75;112;668,299987792969;2,32738089561462;0,383928567171097;0,0656822770833969;654,666687011719;2,125;0,363543778657913
208;313;22,8500003814697;28,75;15,5500001907349;2126,69995117188;356,600006103516;32;69,1999969482422;965,200012207031;113,400001525879;953;135,199996948242;7,09999990463257;33,7000007629395;520,099975585938;31,4500007629395;10,3500003814697;21,1000003814697;27,9500007629395;17,0499992370605;275,666656494141;2230,89990234375;0,939540565013885;0,166868209838867;0,124212421476841;370,333343505859;0,674727976322174;0,502250194549561
130;427,63;0,75;9,64999961853027;-8,94999980926514;1909,5;396,899993896484;8,30000019073486;88,9000015258789;1089,69995117188;38,2999992370605;1089,69995117188;38,2999992370605;9;29;718,200012207031;13,75;-17,3500003814697;31,1000003814697;9,64999961853027;-8,94999980926514;192;680,799987792969;2,45486116409302;0,541666686534882;0,251005619764328;414,333343505859;3,26215267181396;1,51166522502899
6;161;12,8500003814697;24,5499992370605;0,349999994039536;1125,69995117188;131,399993896484;47,7999992370605;29,5;386,100006103516;170,899993896484;352,799987792969;170,899993896484;9,89999961853027;27,3999996185303;928,099975585938;31,3500003814697;-4,65000009536743;36;22,3500003814697;0,349999994039536;277,666656494141;1540,40002441406;0,939976036548615;0,16566626727581;0,393162399530411;117;0,661464631557465;1,56980061531067
227;410;7,55000019073486;18,4500007629395;-2,65000009536743;1588,40002441406;265,100006103516;61,5999984741211;45,7000007629395;676,900024414062;210,399993896484;676,900024414062;220,699996948242;4,40000009536743;15,1999998092651;824,400024414062;21,75;-7,15000009536743;28,8999996185303;18,4500007629395;-2,45000004768372;208,66667175293;1192;1,9936101436615;0,36421725153923;0,163323774933815;465,333343505859;2,68370604515076;1,20343840122223
48;322;7,84999990463257;17,1499996185303;-0,449999988079071;874,400024414062;152,800003051758;16,7999992370605;59,7000007629395;415,799987792969;68,1999969482422;80,5;364;12,8000001907349;39;693,400024414062;27,8500003814697;-4,94999980926514;32,7999992370605;0,150000005960464;16,9500007629395;138;1217,80004882812;1,77777779102325;0,326086968183517;0,0968436151742935;464,666656494141;3,34299516677856;0,992826461791992
323;372;2,34999990463257;14,6499996185303;-9,44999980926514;836,400024414062;104,599998474121;42,2999992370605;28,2000007629395;288,600006103516;132,899993896484;288,600006103516;172;5,69999980926514;17,7000007629395;929,799987792969;19,75;-12,4499998092651;32,2000007629395;14,6499996185303;-4,44999980926514;50,3333320617676;786,099975585938;8,47682094573975;1,33112585544586;0,111666664481163;600;31,4105968475342;2,63499999046326
46;357;8,35000038146973;17,4500007629395;0,0500000007450581;1063,5;189,5;17,7999992370605;62,2000007629395;512,799987792969;72,5999984741211;87,8000030517578;455,100006103516;12,3999996185303;38,2000007629395;685,200012207031;28,1499996185303;-4,34999990463257;32,5;0,649999976158142;17,25;126,666664123535;1261;2,0184211730957;0,34736841917038;0,100840330123901;436,333343505859;3,1131579875946;0,903743326663971
173;506;16,0499992370605;26,4500007629395;4,75;1071,30004882812;186,600006103516;21,5;59,5999984741211;496,100006103516;83,4000015258789;496,100006103516;83,4000015258789;9,19999980926514;28,2000007629395;841,299987792969;30,6499996185303;-1,95000004768372;32,5999984741211;26,4500007629395;4,75;315,333343505859;1488,69995117188;0,793868899345398;0,117336146533489;0,122516557574272;302;0,523255825042725;0,54635763168335
