"local";"rs";"bio1";"bio10";"bio11";"bio12";"bio13";"bio14";"bio15";"bio16";"bio17";"bio18";"bio19";"bio2";"bio3";"bio4";"bio5";"bio6";"bio7";"bio8";"bio9";"clay_0_30cm";"npp";"ocd_clay_0_30cm";"ocs_clay_0_30cm";"ocs_sand_0_30cm";"sand_0_30cm";"soc_clay_0_30cm";"soc_sand_0_30cm"
518;636;17,6499996185303;27,8500003814697;6,65000009536743;1531,19995117188;219,800003051758;41;44,0999984741211;602,099975585938;193,399993896484;558,400024414062;193,399993896484;7,69999980926514;25,1000003814697;820,900024414062;31,8500003814697;0,949999988079071;30,8999996185303;25,9500007629395;6,65000009536743;NA;1874;NA;NA;NA;NA;NA;NA
518;532;17,6499996185303;27,8500003814697;6,65000009536743;1531,19995117188;219,800003051758;41;44,0999984741211;602,099975585938;193,399993896484;558,400024414062;193,399993896484;7,69999980926514;25,1000003814697;820,900024414062;31,8500003814697;0,949999988079071;30,8999996185303;25,9500007629395;6,65000009536743;NA;1874;NA;NA;NA;NA;NA;NA
518;572,28;17,6499996185303;27,8500003814697;6,65000009536743;1531,19995117188;219,800003051758;41;44,0999984741211;602,099975585938;193,399993896484;558,400024414062;193,399993896484;7,69999980926514;25,1000003814697;820,900024414062;31,8500003814697;0,949999988079071;30,8999996185303;25,9500007629395;6,65000009536743;NA;1874;NA;NA;NA;NA;NA;NA
397;427;17,8500003814697;25,8500003814697;8,85000038146973;1432,19995117188;334,700012207031;15,6999998092651;86,5999984741211;815,700012207031;63,7999992370605;815,700012207031;63,7999992370605;6,09999990463257;24,2000007629395;659;29,3500003814697;4,05000019073486;25,2999992370605;25,8500003814697;8,85000038146973;286,666656494141;1800,40002441406;1,05232560634613;0,188372105360031;0,174757286906242;309;0,783720970153809;0,727076590061188
381;553,5;8,85000038146973;17,1499996185303;-0,449999988079071;2221,60009765625;503,200012207031;21,8999996185303;85,5999984741211;1254;82,1999969482422;1254;82,1999969482422;5,90000009536743;22,6000003814697;676;20,5499992370605;-5,55000019073486;26,1000003814697;17,1499996185303;-0,449999988079071;271,666656494141;1304,69995117188;1,2122700214386;0,242944791913033;0,196233883500099;336,333343505859;1,49202466011047;1,20515358448029
7;180;20,5499992370605;27,25;13,1499996185303;1951,69995117188;240,600006103516;111,400001525879;26,8999996185303;699,799987792969;392,100006103516;699,799987792969;438,299987792969;6,90000009536743;31,3999996185303;555,200012207031;30,9500007629395;9,05000019073486;21,8999996185303;27,25;17,25;540,333312988281;2139,69995117188;0,612584829330444;0,127698957920074;1,39864873886108;49,3333320617676;1,14867377281189;12,5810813903809
544;861,82;16,75;27,25;5,65000009536743;1941,5;300,299987792969;50,7000007629395;47,4000015258789;799,700012207031;235,399993896484;725,5;250,100006103516;8,19999980926514;25,7000007629395;838,200012207031;31,8500003814697;-0,0500000007450581;31,8999996185303;25,3500003814697;7,34999990463257;299,333343505859;1990;0,934298396110535;0,146993309259415;0,198198199272156;222;0,58240532875061;0,785285234451294
544;924,55;16,75;27,25;5,65000009536743;1941,5;300,299987792969;50,7000007629395;47,4000015258789;799,700012207031;235,399993896484;725,5;250,100006103516;8,19999980926514;25,7000007629395;838,200012207031;31,8500003814697;-0,0500000007450581;31,8999996185303;25,3500003814697;7,34999990463257;299,333343505859;1990;0,934298396110535;0,146993309259415;0,198198199272156;222;0,58240532875061;0,785285234451294
534;897;17,25;27,6499996185303;6,05000019073486;1694,80004882812;255,899993896484;46;45,5999984741211;686,700012207031;212,699996948242;629;224,899993896484;8;25,1000003814697;839,200012207031;32,0499992370605;0,349999994039536;31,7000007629395;25,75;7,84999990463257;319,666656494141;1986;0,910323262214661;0,147028163075447;0,196652725338936;239;0,744525551795959;0,995815873146057
380;544,94;16,8500003814697;25,0499992370605;7,75;1802;442;19,2999992370605;90,0999984741211;1047,80004882812;71,5999984741211;1047,80004882812;71,5999984741211;6,30000019073486;24,1000003814697;667,299987792969;28,5499992370605;2,54999995231628;26;25,0499992370605;7,75;318;1998;1,03773581981659;0,17924527823925;0,257918566465378;221;0,881551384925842;1,26847672462463
380;537,37;16,8500003814697;25,0499992370605;7,75;1802;442;19,2999992370605;90,0999984741211;1047,80004882812;71,5999984741211;1047,80004882812;71,5999984741211;6,30000019073486;24,1000003814697;667,299987792969;28,5499992370605;2,54999995231628;26;25,0499992370605;7,75;318;1998;1,03773581981659;0,17924527823925;0,257918566465378;221;0,881551384925842;1,26847672462463
380;647,12;16,8500003814697;25,0499992370605;7,75;1802;442;19,2999992370605;90,0999984741211;1047,80004882812;71,5999984741211;1047,80004882812;71,5999984741211;6,30000019073486;24,1000003814697;667,299987792969;28,5499992370605;2,54999995231628;26;25,0499992370605;7,75;318;1998;1,03773581981659;0,17924527823925;0,257918566465378;221;0,881551384925842;1,26847672462463
380;428;16,8500003814697;25,0499992370605;7,75;1802;442;19,2999992370605;90,0999984741211;1047,80004882812;71,5999984741211;1047,80004882812;71,5999984741211;6,30000019073486;24,1000003814697;667,299987792969;28,5499992370605;2,54999995231628;26;25,0499992370605;7,75;318;1998;1,03773581981659;0,17924527823925;0,257918566465378;221;0,881551384925842;1,26847672462463
380;427,63;16,8500003814697;25,0499992370605;7,75;1802;442;19,2999992370605;90,0999984741211;1047,80004882812;71,5999984741211;1047,80004882812;71,5999984741211;6,30000019073486;24,1000003814697;667,299987792969;28,5499992370605;2,54999995231628;26;25,0499992370605;7,75;318;1998;1,03773581981659;0,17924527823925;0,257918566465378;221;0,881551384925842;1,26847672462463
535;3260;17,4500007629395;27,9500007629395;6,15000009536743;1614,09997558594;246,399993896484;43,7000007629395;46;658,200012207031;201,5;602,900024414062;213,300003051758;7,90000009536743;24,8999996185303;845,599975585938;32,3499984741211;0,550000011920929;31,7999992370605;26,0499992370605;7,94999980926514;NA;1932,19995117188;NA;NA;NA;NA;NA;NA
535;3860;17,4500007629395;27,9500007629395;6,15000009536743;1614,09997558594;246,399993896484;43,7000007629395;46;658,200012207031;201,5;602,900024414062;213,300003051758;7,90000009536743;24,8999996185303;845,599975585938;32,3499984741211;0,550000011920929;31,7999992370605;26,0499992370605;7,94999980926514;NA;1932,19995117188;NA;NA;NA;NA;NA;NA
291;1162;20,25;26,4500007629395;13,3500003814697;1290,59997558594;178,899993896484;53,5;41,7000007629395;527,200012207031;200,600006103516;527,200012207031;233,5;9,80000019073486;41,5;513,700012207031;31,9500007629395;8,44999980926514;23,5;26,4500007629395;14,3500003814697;21;1686,59997558594;7,5238094329834;1,28571426868439;0,0292630046606064;922,666687011719;12,841269493103;0,29226878285408
291;1115;20,25;26,4500007629395;13,3500003814697;1290,59997558594;178,899993896484;53,5;41,7000007629395;527,200012207031;200,600006103516;527,200012207031;233,5;9,80000019073486;41,5;513,700012207031;31,9500007629395;8,44999980926514;23,5;26,4500007629395;14,3500003814697;21;1686,59997558594;7,5238094329834;1,28571426868439;0,0292630046606064;922,666687011719;12,841269493103;0,29226878285408
291;952;20,25;26,4500007629395;13,3500003814697;1290,59997558594;178,899993896484;53,5;41,7000007629395;527,200012207031;200,600006103516;527,200012207031;233,5;9,80000019073486;41,5;513,700012207031;31,9500007629395;8,44999980926514;23,5;26,4500007629395;14,3500003814697;21;1686,59997558594;7,5238094329834;1,28571426868439;0,0292630046606064;922,666687011719;12,841269493103;0,29226878285408
291;1035;20,25;26,4500007629395;13,3500003814697;1290,59997558594;178,899993896484;53,5;41,7000007629395;527,200012207031;200,600006103516;527,200012207031;233,5;9,80000019073486;41,5;513,700012207031;31,9500007629395;8,44999980926514;23,5;26,4500007629395;14,3500003814697;21;1686,59997558594;7,5238094329834;1,28571426868439;0,0292630046606064;922,666687011719;12,841269493103;0,29226878285408
8;418;20,25;26,9500007629395;12,75;1937,90002441406;237,800003051758;115,199996948242;23,7999992370605;669;400;669;453,600006103516;8,10000038146973;35,2000007629395;558,299987792969;31,25;8,35000038146973;22,8999996185303;26,9500007629395;16,75;521,666687011719;2132,10009765625;0,608306705951691;0,115015968680382;0,882352948188782;68;1,36038339138031;10,4362745285034
1041;647;3,54999995231628;12,75;-6,34999990463257;739,900024414062;205,100006103516;2,70000004768372;122;530,400024414062;8,69999980926514;530,400024414062;8,89999961853027;13,1999998092651;37,7999992370605;763;17,6499996185303;-17,25;34,9000015258789;12,75;-6,05000019073486;135,66667175293;871,799987792969;2,13022112846375;0,42014741897583;0,123644255101681;461;1,94594585895538;0,572668135166168
1041;557;3,54999995231628;12,75;-6,34999990463257;739,900024414062;205,100006103516;2,70000004768372;122;530,400024414062;8,69999980926514;530,400024414062;8,89999961853027;13,1999998092651;37,7999992370605;763;17,6499996185303;-17,25;34,9000015258789;12,75;-6,05000019073486;135,66667175293;871,799987792969;2,13022112846375;0,42014741897583;0,123644255101681;461;1,94594585895538;0,572668135166168
443;1029;16,1499996185303;24,9500007629395;6,84999990463257;1353,19995117188;229,5;23,5;64,6999969482422;635,099975585938;83,1999969482422;626;83,1999969482422;6,80000019073486;25,5;699,799987792969;28,8500003814697;2,04999995231628;26,7999992370605;23,0499992370605;6,84999990463257;353,666656494141;1738,19995117188;0,910461843013763;0,152686148881912;0,17438106238842;309,666656494141;0,809613645076752;0,924650251865387
443;1491;16,1499996185303;24,9500007629395;6,84999990463257;1353,19995117188;229,5;23,5;64,6999969482422;635,099975585938;83,1999969482422;626;83,1999969482422;6,80000019073486;25,5;699,799987792969;28,8500003814697;2,04999995231628;26,7999992370605;23,0499992370605;6,84999990463257;353,666656494141;1738,19995117188;0,910461843013763;0,152686148881912;0,17438106238842;309,666656494141;0,809613645076752;0,924650251865387
51;553;20,0499992370605;28,3500003814697;10,6499996185303;297,299987792969;42,5;9,80000019073486;51,4000015258789;124,300003051758;34,7000007629395;124,300003051758;34,7000007629395;13,8999996185303;44,7000007629395;694,299987792969;35,1500015258789;4,15000009536743;31;28,3500003814697;10,6499996185303;334,666656494141;519,799987792969;0,431274890899658;0,0687251016497612;0,172932326793671;133;0,268924325704575;0,676691710948944
641;1220;16,9500007629395;26,25;7,44999980926514;1788,69995117188;245,199996948242;66,8000030517578;37,9000015258789;653,5;254,600006103516;631,400024414062;254,600006103516;4,09999990463257;16;740,900024414062;29,25;3,84999990463257;25,3999996185303;26,0499992370605;7,44999980926514;374;2005,90002441406;0,823529422283173;0,131016045808792;0,23407644033432;209,33332824707;0,772727251052856;1,38057327270508
641;1077;16,9500007629395;26,25;7,44999980926514;1788,69995117188;245,199996948242;66,8000030517578;37,9000015258789;653,5;254,600006103516;631,400024414062;254,600006103516;4,09999990463257;16;740,900024414062;29,25;3,84999990463257;25,3999996185303;26,0499992370605;7,44999980926514;374;2005,90002441406;0,823529422283173;0,131016045808792;0,23407644033432;209,33332824707;0,772727251052856;1,38057327270508
641;1346;16,9500007629395;26,25;7,44999980926514;1788,69995117188;245,199996948242;66,8000030517578;37,9000015258789;653,5;254,600006103516;631,400024414062;254,600006103516;4,09999990463257;16;740,900024414062;29,25;3,84999990463257;25,3999996185303;26,0499992370605;7,44999980926514;374;2005,90002441406;0,823529422283173;0,131016045808792;0,23407644033432;209,33332824707;0,772727251052856;1,38057327270508
516;725,64;17,4500007629395;27,6499996185303;6,44999980926514;1463,5;213,5;36,5999984741211;46,5;593,599975585938;175,199996948242;557,799987792969;175,199996948242;7,80000019073486;25,3999996185303;821,599975585938;31,5499992370605;0,649999976158142;30,8999996185303;25,8500003814697;6,44999980926514;277;1824,19995117188;1,05294823646545;0,223826721310616;0,25375172495842;244,33332824707;0,833935022354126;0,945429742336273
