"local";"rs";"bio1";"bio10";"bio11";"bio12";"bio13";"bio14";"bio15";"bio16";"bio17";"bio18";"bio19";"bio2";"bio3";"bio4";"bio5";"bio6";"bio7";"bio8";"bio9";"npp"
115;836;7,05000019073486;16,1499996185303;-1,14999997615814;1124,80004882812;198,100006103516;19,8999996185303;60,9000015258789;538,900024414062;83;98,0999984741211;473,100006103516;12,5;38,7000007629395;680,5;26,8500003814697;-5,55000019073486;32,4000015258789;-0,550000011920929;16,0499992370605;1149,59997558594
115;612;7,05000019073486;16,1499996185303;-1,14999997615814;1124,80004882812;198,100006103516;19,8999996185303;60,9000015258789;538,900024414062;83;98,0999984741211;473,100006103516;12,5;38,7000007629395;680,5;26,8500003814697;-5,55000019073486;32,4000015258789;-0,550000011920929;16,0499992370605;1149,59997558594
115;768;7,05000019073486;16,1499996185303;-1,14999997615814;1124,80004882812;198,100006103516;19,8999996185303;60,9000015258789;538,900024414062;83;98,0999984741211;473,100006103516;12,5;38,7000007629395;680,5;26,8500003814697;-5,55000019073486;32,4000015258789;-0,550000011920929;16,0499992370605;1149,59997558594
115;806;7,05000019073486;16,1499996185303;-1,14999997615814;1124,80004882812;198,100006103516;19,8999996185303;60,9000015258789;538,900024414062;83;98,0999984741211;473,100006103516;12,5;38,7000007629395;680,5;26,8500003814697;-5,55000019073486;32,4000015258789;-0,550000011920929;16,0499992370605;1149,59997558594
115;1039;7,05000019073486;16,1499996185303;-1,14999997615814;1124,80004882812;198,100006103516;19,8999996185303;60,9000015258789;538,900024414062;83;98,0999984741211;473,100006103516;12,5;38,7000007629395;680,5;26,8500003814697;-5,55000019073486;32,4000015258789;-0,550000011920929;16,0499992370605;1149,59997558594
115;803;7,05000019073486;16,1499996185303;-1,14999997615814;1124,80004882812;198,100006103516;19,8999996185303;60,9000015258789;538,900024414062;83;98,0999984741211;473,100006103516;12,5;38,7000007629395;680,5;26,8500003814697;-5,55000019073486;32,4000015258789;-0,550000011920929;16,0499992370605;1149,59997558594
110;519;8,25;17,4500007629395;-0,150000005960464;849,200012207031;150;15,1999998092651;61,0999984741211;407,100006103516;61,5999984741211;73,6999969482422;359,299987792969;12,6000003814697;38,4000015258789;691,799987792969;28,1499996185303;-4,65000009536743;32,7999992370605;0,449999988079071;17,25;1252,40002441406
110;427;8,25;17,4500007629395;-0,150000005960464;849,200012207031;150;15,1999998092651;61,0999984741211;407,100006103516;61,5999984741211;73,6999969482422;359,299987792969;12,6000003814697;38,4000015258789;691,799987792969;28,1499996185303;-4,65000009536743;32,7999992370605;0,449999988079071;17,25;1252,40002441406
110;505;8,25;17,4500007629395;-0,150000005960464;849,200012207031;150;15,1999998092651;61,0999984741211;407,100006103516;61,5999984741211;73,6999969482422;359,299987792969;12,6000003814697;38,4000015258789;691,799987792969;28,1499996185303;-4,65000009536743;32,7999992370605;0,449999988079071;17,25;1252,40002441406
116;604;8,64999961853027;17,75;0,449999988079071;1128,30004882812;200,5;18,1000003814697;62,2999992370605;545;77,1999969482422;91,9000015258789;481,600006103516;12,1000003814697;37,7000007629395;685;28,25;-3,84999990463257;32,0999984741211;0,949999988079071;17,6499996185303;1287,19995117188
114;541;6,84999990463257;15,8500003814697;-1,35000002384186;1281,40002441406;227,399993896484;21,6000003814697;61,7999992370605;617,700012207031;90,3000030517578;107,699996948242;544,099975585938;12,3999996185303;38,5;679;26,5499992370605;-5,65000009536743;32,2000007629395;-0,649999976158142;15,8500003814697;1132,69995117188
811;671,6;14,6499996185303;24,6499996185303;4,75;661,900024414062;67,8000030517578;32,7999992370605;20,6000003814697;195,899993896484;133,600006103516;150,199996948242;137,600006103516;9,80000019073486;31,2999992370605;768,099975585938;31,25;0,0500000007450581;31,2000007629395;15,0500001907349;6,34999990463257;1036
811;657;14,6499996185303;24,6499996185303;4,75;661,900024414062;67,8000030517578;32,7999992370605;20,6000003814697;195,899993896484;133,600006103516;150,199996948242;137,600006103516;9,80000019073486;31,2999992370605;768,099975585938;31,25;0,0500000007450581;31,2000007629395;15,0500001907349;6,34999990463257;1036
104;471;7,84999990463257;17,0499992370605;-0,449999988079071;825,299987792969;146,5;14,5;61,5;396,299987792969;57,9000015258789;69,9000015258789;352;12,6000003814697;38,5;686,799987792969;27,75;-4,84999990463257;32,5999984741211;0,150000005960464;16,8500003814697;1217,80004882812
104;479;7,84999990463257;17,0499992370605;-0,449999988079071;825,299987792969;146,5;14,5;61,5;396,299987792969;57,9000015258789;69,9000015258789;352;12,6000003814697;38,5;686,799987792969;27,75;-4,84999990463257;32,5999984741211;0,150000005960464;16,8500003814697;1217,80004882812
